clean_text,score,bank
hari ini dari pagi sampai sekarang hampir jam sore gangguan terus seumur baru nemu aplikasi mbanking kayak gini kerjaan kalian itu apa terhadap aplikasi ini,1,Wondr_BNI_reviews
tolong diperbaiki verifikasi wajahnya selalu saja gagal padahal terang pencahayaan,1,Wondr_BNI_reviews
banyak bug gajelas gangguan ga jelas,1,Wondr_BNI_reviews
kapan bisa menggunakan fitur setor tunai di wonder kenapa di aplikasi yg lama sudah tidak bisa setor tunai bumn kok macam begini bukannya lebih baik malah kalah sama swasta,1,Wondr_BNI_reviews
jelek sering gangguan bagus yg lama,1,Wondr_BNI_reviews
aplikasi ini terlalu sensi dikit dikit harus perbaiki ke kantor cabang padahal cuman perkara sedikit lama ga ngisi pin pas mau tf hadehhhh tidak bisa buat di jadiin prioritas bikin tidak nyaman aja lama lama,1,Wondr_BNI_reviews
aplikasi eror tidak bisa masuk terlalu susah untuk verifikasi masuk aplikasi awalnya dulu bagus sekarang kenapa susah menggunakan aplikasi wondr ini,1,Wondr_BNI_reviews
aplikasi gabisa log in sedari malam perbaikan sistem terus sekiranya kalo belum siap mending pake apps yg lama aja lebih nyaman,1,Wondr_BNI_reviews
kenapa pada saat verifikasi wajah susah sekali sudah mengikuti gagal terus dan suruh coba lagi besok,1,Wondr_BNI_reviews
mau verifikasi susah bet asu,1,Wondr_BNI_reviews
ribet harus verifikasi muka trus mending klo cepat bacaharus nya bs pake sidik jari ato ckup paswordklo kita butuh mendadak trus gak bisa verifikasi muka gmn harus dipikirkan oleh bni solusi nya jgn sampe teknologi yg maju mlh menyusahkan harus ada solusi lain,1,Wondr_BNI_reviews
apaan verifikasi wajah gk bisa udah ikutin arahan sampe bego tetap aja waktu nya gk cukup payah,1,Wondr_BNI_reviews
saya transaksi sudah tiga kali nyangkutlaporan berhasil terpotong g sampai tujuandi telp ke cs baru hari kemudianmasalahnya kepercayaan bisnis dari rekan akan berkurangtolong di perbaiki,1,Wondr_BNI_reviews
aplikasi lelet bagus pakai bni mobile banking yang sebelumnya lebih bagus dari pada yang ini saran lebih baik tidak usah di download aplikasi ini,1,Wondr_BNI_reviews
aneh fitur belum lengkap kok di rilis aneh bgt bni jdi ribet mau transakasi di luar negri payah kecewa bgt lagian ngapaim sih ganti aplikasi ide siapa aneh bgt inovasi bodoh,1,Wondr_BNI_reviews
jelek sekali seringa gagal transaksi malam,1,Wondr_BNI_reviews
jauh lebih baik bca,1,Wondr_BNI_reviews
aplikasi nya sering error gmn sih ckck mending apk yg bni mobile banking aja wondr ini payah banget kalo maintenance ga kira ckck,1,Wondr_BNI_reviews
sering eror bukti transaksi gak langsung muncul,1,Wondr_BNI_reviews
masa mau masuk mbangking aja gak bisamalah bacaan sedang diperbaiki apaan bni ini,1,Wondr_BNI_reviews
kak knp pas transaksi gagaltapi saldony tetep berkurang,1,Wondr_BNI_reviews
ko wondr bni saya ga bisa di pakai ya,1,Wondr_BNI_reviews
proses verfikasi wajahnya menjengkelkan tidak pernah berhasil mendeteksi wajah khususnya saat mengkedipkan mata mana waktu tunggu untuk coba verfikasi lagi selama x jam berikutnya jadi harus menunggu jam lagi untuk mencoba verfikasi lagi saya sudah mencoba verifikasi selama hari berturutturut tetapi selalu gagal saya memilih untuk uninstall aplikasinya saja lagi pula fiturnya tdk jauh beda bahkan tidak ada yg lebih unggul dari fitur yg ada di mobil banking bni,1,Wondr_BNI_reviews
kenapa ini wondr sudah hari transfer selalu gagal tapi saldo kepotong keterangan transaksi belum berhasil mohon di perbaiki kaya gini gak nyaman,1,Wondr_BNI_reviews
susah bgt registrasi aplikasinya selalu direject,1,Wondr_BNI_reviews
apk yaah kurang bagus masa sayah mau buka rek secara onlen tidak bisa malah di suruh ke bank bni yah haduhhhh buat apah di bikin buat onlen klo harus datang ke bank juga,1,Wondr_BNI_reviews
kurang bagus saat saya pakai aplikasi wondr ini kok tibatiba pin yg dimasukkan salah padahal sudah benar dan disuruh verifikasi waktu diganti pin eh malah tidak bisa masuk lagi di password login wondr bni nya malah verifikasi lagi mutar mutar gitu aja sampe dapat keterangan verifikasi sudah dipakai berulang kali besok coba lagi yaahh,1,Wondr_BNI_reviews
lelet lagi lelet lagi huhuhuhuhuhu,1,Wondr_BNI_reviews
kalau pembaruan itu kasih info donkjngan main asal pembaruan aja udah d perbarui pun ttp gk bisa login lagi asik transaksi ter log out tiba trus login lagi gk bisabunda kecewa sorry terpaksa ku apus bintangnya,1,Wondr_BNI_reviews
aplikasi jelek sering error tolong perbaiki seperti apk lama,1,Wondr_BNI_reviews
nyesal down apk ini bolak balek disuruh ngulang,1,Wondr_BNI_reviews
saldo mengendapnya mahal sekarang sisa ga bisa buat e walletdi ambil tunai sudah bagus ya memang pakai bca expresi masih membantu kaum menengah kebawah,1,Wondr_BNI_reviews
seror gak bisa dibuka,1,Wondr_BNI_reviews
aplikasi ke hapus ga bisa langsung log in mesti dari awal bikin padahal saya sudah bikin dan nok rekening sudah punya no veripikasinya lama ga datang bisa langsung log in ga,1,Wondr_BNI_reviews
kemarin digembor gemborkan aplikasinya sudah siap modern dll ternyata belum siap sama sekali malah makin ribet kesipannnya persen tolong segera di develop lebih baik minimal seperti aplikasi sebelumnya syukursyukur bisa lebih kalau terus begini mending tutup akun bni ganti ke bank lain,1,Wondr_BNI_reviews
jelek banget aplikasi mending gausah pake sumpah,1,Wondr_BNI_reviews
apaan aplikasi ga bisa dibuka mending hapus aja pakek aplikasi bni yg lama ga pernah kendala,1,Wondr_BNI_reviews
perbaikan teroooosssss,1,Wondr_BNI_reviews
kenapa pembelian token yang gagal tapi saldonya saya juga berkurang ya pak ya seharusnya kalau kalau pembelian token gagalsaldonya juga jangan berkurang dong aku sangat kecewa dengan aplikasi ini kali pembelian token kok gagal ya sementara saldo saya berkurang tolonglah di perbaiki dong pak aplikasinya,1,Wondr_BNI_reviews
aplikasi keluar sendiri sesi login berakhir gitu aja terus masih lebih bagus bni mobile yg lama,1,Wondr_BNI_reviews
batasan minimal saldo berubah ubah aneh,1,Wondr_BNI_reviews
hatihati menggunakan aplikasi ini transaksi qris status nya gagal akhirnya transaksi ulang mau cek rekening koran tambah kurang saldonya malah tidak ada untung bni mobile belum ku uninstall ternyata transakai yg tertulis gagal tadi ternyata berhasil hampir saja bersitegang dengan counter nya ternyata aplikasinya yang membuat masalah jangan sampai setelah migrasi ke wondr rekening koran keluar masuk saldonya tetap tidak ada auto cabut lah bakalan,1,Wondr_BNI_reviews
jangan di download aplikasi jelek di suruh mengedipkan mata sudah di kedipkan tapi tetep gabisa rating,1,Wondr_BNI_reviews
mbikin aplikasi koq gangguan mlulu menjelang liburan pula gak usah banyak mbuat iklan di aplikasi itu mbikin berat,1,Wondr_BNI_reviews
parah aplikasi eror mulu dikit di perbaiki mulu,1,Wondr_BNI_reviews
baru skrg pakai mbanking kaya gini kacau nyaperbaikan sistem dri pagi smpe jam segini belum kelar juga,1,Wondr_BNI_reviews
tiap hari selalu gangguan tim kami lgi perbaiki yuk coba lagi hadeh,1,Wondr_BNI_reviews
bagusan mbanking yg dulu kali sdh kejadian bayar qris pakai wondr di aplikasi tertera gagal td saldo terpotong,1,Wondr_BNI_reviews
maintenis mulu,1,Wondr_BNI_reviews
aplikasi banking paling jelek se indonesia raya sering log out sendiri menjadikan ribet klo mau log in kembali,1,Wondr_BNI_reviews
tidak bisa tariksetor tunai tanpa kartu,1,Wondr_BNI_reviews
kak apakah aplikasinya sekarang tidak bisa digunakan,1,Wondr_BNI_reviews
setelah update jadi gak bisa kirim via virtual account,1,Wondr_BNI_reviews
knp sih apk ini lelet padahal di tengah kota buka y lama banget loading y,1,Wondr_BNI_reviews
tolong diperbaiki lagi aplikasinya vertifikasi wajah gagal terus sampe kalipadahal sudah sah memenuhi syarat syarat vertifikasi wajahaplikasi harusnya memudahkan pengguna ini malah menyusahkan tak kasih ranting kalo udah diperbaiki lagi sistemnya baru aku kasih ranting okeee,1,Wondr_BNI_reviews
nyesel saya nginstal aplikasi ini tiap buka bni mobile banking iklannya nangkring terus minta diinstal pas udah diinstal malah gini banyak error sekarang mau buka bni mobile lagi harus ke bank nyesel saya,1,Wondr_BNI_reviews
mau login aja mesti kali foto ktp pdhl udah daftar nya bukan buat baru lagi,1,Wondr_BNI_reviews
error terus boss benahi dong,1,Wondr_BNI_reviews
verifikasi wajah gagal terus payah masih bagusan bni mobile banking,1,Wondr_BNI_reviews
ga jelas skrg aplikasi ini dulu bagus sekrng jelek bener menurun,1,Wondr_BNI_reviews
mau transaksi sering tertunda habis update malah sering perbaikanbagus yang lama,1,Wondr_BNI_reviews
perbaikan mulu kocak,1,Wondr_BNI_reviews
lambat aplikasinya terasa berat operasinya,1,Wondr_BNI_reviews
suka maintenance tak can sekali ganggu aktivitas transaksi,1,Wondr_BNI_reviews
masa mau beli data di apl wondr gk bisa heran sumpah mau top up ke gopay juga gk bisa saya nasabah bni tadi nya bni prakerja di ubah oleh pihak bank jadi taplus ko jadi susah di gunakan kaya gini parah,1,Wondr_BNI_reviews
mending apk lama,1,Wondr_BNI_reviews
kenapa sekarang aplikasi wonder lemot,1,Wondr_BNI_reviews
lebih enak pakai mobile banking mau beli token listrik malah di suruh pake wonder pas mau daftar wonder susah banget sampai coba berkali kali tetapi gagal sampai di suruh coba besok lagi,1,Wondr_BNI_reviews
terlalu ribet ya selalu gagal verivikasi wajah katanya gampang ternyata susah bangett,1,Wondr_BNI_reviews
baru kali ini mobile banking nya super lelet,1,Wondr_BNI_reviews
saya bayar qris rp tgl mei jam wib saldo bni ke potongtp qris nya gag berhasil bayarjadi saya rugi xudh bayar qris ulang lgsaldo bni gag blkudah gtu gag ada fitur live chat nya lg bni wonderjadi yah udah bgni kaya di ikhlasin aja dch,1,Wondr_BNI_reviews
sebelum ada pembaruan biometrik aman pake sidik jari setelah pembaruan malah tiap mau masuk app password melulu tambahan karu bni tapcash history ga muncul sedang yg lain b man riwayat pemakaian ada tolong di benahi bni jika ingin menjadikan bank favorit,1,Wondr_BNI_reviews
transaksi gagal duit ga kembaliterus juga saldo tibakesedotsaran saya yg mau pakai bni mending janganpakai bank lain saja,1,Wondr_BNI_reviews
aplikasi ga jelas uda minta pin atm no atm sampai verifikasi wajah ga mauverivikasi wajah gagal terusga jelas,1,Wondr_BNI_reviews
ribet anjir verifikasi mukanya,1,Wondr_BNI_reviews
lebih baik kembali ke aplikasi lama banyak transaksi yg gagal tp saldo sdh dipotong katanya dalam proses tp di cek tidak ada yg masuk terutama layanan qris lihat di list transaksi tdk tercatat mau masuk ke aplikasi susah sekali sering crash sendiri mendingan jgn gunakan pihak ketiga gini bni lbh baik bni sendiri yg ngelola apliaksinya,1,Wondr_BNI_reviews
jelekvermuk berkali ttp gbsa kembalikan mobile bni jgn pake wondr,1,Wondr_BNI_reviews
kenapa bni susah login padahal jaringan stabildan aplikasi yang lain bisa di buka,1,Wondr_BNI_reviews
aplikasi sering error layanan buruk,1,Wondr_BNI_reviews
lama banget gangguan nya dari sore tadi asem aplikasi nya gak bisa di buka,1,Wondr_BNI_reviews
aplikasi jelekmau verifikasi selfi aja ribet suruh tengok kirikananatas dan bawahpadahal sekalian jungkir balik terusribet amat tiap mau masuk harus verifikasi ktp terus selfi lagibagusan bnimobile,1,Wondr_BNI_reviews
kendala mulu tidak bisa bisa login,1,Wondr_BNI_reviews
qris dan transfer selalu gagal,1,Wondr_BNI_reviews
aplikasi bapuk belum verifikasi udah di bilang verifikasi aneh dasar lol,1,Wondr_BNI_reviews
kenapa eror ga bisa masukbermasalah,1,Wondr_BNI_reviews
sudah registrasi via aplikasisudah di isi semuaujung nya harus video call dengan agenmaksudnya apa inimasih di tanya no ktpno telpnlha tadi dah di isinunjukin ktp jugaini agen resmi ga dr bnikl kagakkan ngeri data pengguna rek di minta minta agenmembahayakan,1,Wondr_BNI_reviews
lambat proses pengembalian dana transaksi gagal,1,Wondr_BNI_reviews
buset troubel seharian penuh ganggu aktifitas banget,1,Wondr_BNI_reviews
bni ribet ada wonder bni mobile banking biar ngapain itu,1,Wondr_BNI_reviews
tolonglah diperjelas masalah minimum saldo saya pengen beli flash sale jadinya gagal kena mininum saldo sehingga tidak bisa transfer ayolah bni diperjelas dan dipermudah utk minimum saldonya serta untuk biaya adminnya udahlah mahal banget k bulandibanding yang lain bahkan free adm kecewa berat kali ini mgkn bakal pindah bank utk daily dari skrg jika tidak ada improvement dari pihak bank,1,Wondr_BNI_reviews
aplikasi busuk sering error,1,Wondr_BNI_reviews
padahal udah bagus aplikasi mobile bni malah suruh pindah ke aplikasi lain bikin aplikasi baru biar ada tender kerjaan,1,Wondr_BNI_reviews
ini sejak awal pemakaian selalu bermasalah punya saya setiap keluar aplikasi kalau mau login selalu suruh scan ktp terus,1,Wondr_BNI_reviews
nama pengirim td lengkap tambah lagi perhitungan saldo awal sma akhir gk ad,1,Wondr_BNI_reviews
orang transfer tanggal masuk tanggal susah banget,1,Wondr_BNI_reviews
aplikasi belagu selalu alasan koneksi internet selalu eror verifikasi wajah susah sekali hadeeehhh parah,1,Wondr_BNI_reviews
lama banget perbaikannya kek mana orang yg gk punya cash,1,Wondr_BNI_reviews
lemot suka gangguan tiba klo mau bayar loadingnya lama bgt,1,Wondr_BNI_reviews
hadeh makin susah make bni gini liat histori transaksi hari ini aja gak bisa,1,Wondr_BNI_reviews
kenapa aplikasi wonder sering kendala di awal tudak bisa bayar tagihan pdam padahal nomor dan perusahaan pdam nya sudah bener lah ini tak bisa lagi bayar bpjs kesehatan masukan untuk timperbaiki lah aplikasinya dan fiturnya malah makin menurun di bandingkan aolikasi lama,1,Wondr_BNI_reviews
padahal pakai wifi tapi pas dibuka aplikasinya ada tulisan kamu tidak tersambung ke internet,1,Wondr_BNI_reviews
verifikasi berulangulang,1,Wondr_BNI_reviews
aplikasi paling sampah cuihh setiap hari error cuihh,1,Wondr_BNI_reviews
aplikasi nya sering error masih enak aplikasi yg lama,1,Wondr_BNI_reviews
wonder susah di akses nyusahin aplikasi belum ready kok sudah di rilis hapus saja,1,Wondr_BNI_reviews
aplikasi jelek tidak berguna mau bikin akun saja susahnya minta ampun,1,Wondr_BNI_reviews
aplikasih sangat buruk ketika verifikasih wajah eror mulu nggak jelas pokonya,1,Wondr_BNI_reviews
jringan bagus kok slalu kendala aneh cook,1,Wondr_BNI_reviews
sangat lelet dan banyak perbaikansudah kaya jalan raya di konoha,1,Wondr_BNI_reviews
eror lagi padahal antri panjang di kasir pas pembayaran malah gangguan parah bikin malu aja,1,Wondr_BNI_reviews
gk niat banget bikin apkbukanyh mudah ini mah ribet susah banget mindahin akun wonder ke hp baru sedangkan hp lama ilangbukan yh mempermudah buat login ini mah ribett,1,Wondr_BNI_reviews
apk buruk terburuk jgn pernah download klian ya aku topup ke wondr by bni tpi tidak masuk saldonya,1,Wondr_BNI_reviews
bukannya makin memudahkan ini malah makin makin sy makin kecewa disuruh pake wondr aja katanya lebih mudah ini sistem nya optimalisasi mulu kecewa berat,1,Wondr_BNI_reviews
error terus pake aplikasi yg lama lebih oke bikin ribet akhirnya mesti ke atm juga semoga jadi bagus dan gak ada errornya,1,Wondr_BNI_reviews
kenapa saya tidak bisa membuka aplikasi wondr padahal jaringan saya sudah aman semua tolong ini di perbaiki dengan cepat saya memiliki kepentingan yang mendesak butuh banget sekarang apakah ada cs atau admin nya saya ingin berbicara karna saya sedang memiliki kepentingan yang teramat mendesak terimakasih,1,Wondr_BNI_reviews
parah kali transaksi aja sulit kebanyakan loadingnyapadahal signal bagus,1,Wondr_BNI_reviews
susah ngambil foto wajah mohon diperbaiki lagi,1,Wondr_BNI_reviews
masuknya lama kali,1,Wondr_BNI_reviews
seharian dibikin kesel sama aplikasi ini ujung ujungnya suruh kunjungi cabang terdekat,1,Wondr_BNI_reviews
kenapa sekarang jadi susah buat aktifkan biometrik sidik jari jadinya repot harus ketik password,1,Wondr_BNI_reviews
bukan makin baikbagusmalah makin busuuklemotsuka errord tanggal gajian erorrparaaah,1,Wondr_BNI_reviews
aplikasi yg sangat merugikan bni tolong ya jangan buat aplikasi yg sering eror kami yg di rugikan,1,Wondr_BNI_reviews
aplikasi suka gangguan nggak ahli bikin aplikasi,1,Wondr_BNI_reviews
sayang saldo mengendap yang harus disisakan cukup besar sebesar rb terima kasih atas pelayan yang diberikan selama ini,1,Wondr_BNI_reviews
masak sudah log in semuaaa dan sudh selesai cb mau masuk lgi suruh ngulang sperty awal lgiiiribet jd tdk bs pakeee kl emng blom sempurna jng di terbitkn aplikasinyaaa,1,Wondr_BNI_reviews
aplikasi apaan ini tau tau pas mau buka minta masuk ulang seperti mau daftar baru lagi ribet pakai ktp verifikasi wajah lagi gagal pulaancur ancurgak simpel seperti bank sebelah,1,Wondr_BNI_reviews
aplikasinya tertutup sendiritolong lebih diperbaiki lagimana bni mobile udah gak kompatible dgn hp lagi,1,Wondr_BNI_reviews
tampilan msh lbh suka bni mobile yang lama dftr favorit cm jd byk yg di bni mobile banking g kepindah ke wondr sm ini dr siang kok gak bisa dipakai tulisannya ada kendala tp kata teman bisa masa di hp sy sj yg ada kendala solusinya apa semua sdh diupdate sinyal g ada mslh aplikasi smp byk yg diuninstall krn kirain memori penuh uda clear cache tp ttp muncul notif ada kendala,1,Wondr_BNI_reviews
jelek betul aplikasi ini ribet penggunaan,1,Wondr_BNI_reviews
banyak dan sering gangguan disaat darurat suee jelek,1,Wondr_BNI_reviews
registrasi selalu gagal dan diulang terus,1,Wondr_BNI_reviews
sering error mending yang lama,1,Wondr_BNI_reviews
makin kesini makin jelek susah masuk vertipaksi wajah bnyak kendala huh,1,Wondr_BNI_reviews
lama banget error nya,1,Wondr_BNI_reviews
saat verifikasi diberikan otp tapi otpnya ga valid dikirim emailnya ga sesuai sama batas waktu diberikan,1,Wondr_BNI_reviews
lebih bagus aplikadi bni mobile yg lama pake wonder susah banget daftarnya verifikasi identitas pun susah begiti udah berhasil dan login beberapa saat kemudian logout sendiri mau login ulang ga bisa harus daftar lagi dari awal saran sih ga usah di terusin nih aplikasi udah pake yg lama aja malah lebih nyaman bagi nasabah,1,Wondr_BNI_reviews
